batch,index,path,top_level,track,lines,size_bytes,risk_hint
6,686,SourcePackages/checkouts/swift-collections/Sources/BasicContainers/UniqueArray+Removals.swift,SourcePackages,C-dependency,177,5967,dependency
6,687,SourcePackages/checkouts/swift-collections/Sources/BasicContainers/UniqueArray+Replacements.swift,SourcePackages,C-dependency,511,22431,dependency
6,688,SourcePackages/checkouts/swift-collections/Sources/BasicContainers/UniqueArray.swift,SourcePackages,C-dependency,413,13431,dependency
6,689,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+BitwiseOperations.swift,SourcePackages,C-dependency,198,6664,dependency
6,690,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+ChunkedBitsIterators.swift,SourcePackages,C-dependency,100,2894,dependency
6,691,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Codable.swift,SourcePackages,C-dependency,79,2983,dependency
6,692,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Collection.swift,SourcePackages,C-dependency,188,6406,dependency
6,693,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Copy.swift,SourcePackages,C-dependency,176,5300,dependency
6,694,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+CustomReflectable.swift,SourcePackages,C-dependency,19,664,dependency
6,695,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Descriptions.swift,SourcePackages,C-dependency,87,2753,dependency
6,696,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Equatable.swift,SourcePackages,C-dependency,25,979,dependency
6,697,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+ExpressibleByArrayLiteral.swift,SourcePackages,C-dependency,18,650,dependency
6,698,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+ExpressibleByStringLiteral.swift,SourcePackages,C-dependency,23,754,dependency
6,699,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Extras.swift,SourcePackages,C-dependency,51,1789,dependency
6,700,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Fill.swift,SourcePackages,C-dependency,46,1621,dependency
6,701,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Hashable.swift,SourcePackages,C-dependency,24,823,dependency
6,702,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Initializers.swift,SourcePackages,C-dependency,275,10932,dependency
6,703,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Invariants.swift,SourcePackages,C-dependency,42,1451,dependency
6,704,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+LosslessStringConvertible.swift,SourcePackages,C-dependency,66,2234,dependency
6,705,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+RandomBits.swift,SourcePackages,C-dependency,42,1566,dependency
6,706,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+RangeReplaceableCollection.swift,SourcePackages,C-dependency,551,19811,dependency
6,707,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Shifts.swift,SourcePackages,C-dependency,162,5425,dependency
6,708,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray+Testing.swift,SourcePackages,C-dependency,21,636,dependency
6,709,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray._UnsafeHandle.swift,SourcePackages,C-dependency,163,4324,dependency
6,710,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitArray/BitArray.swift,SourcePackages,C-dependency,124,3836,dependency
6,711,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+BidirectionalCollection.swift,SourcePackages,C-dependency,271,9801,dependency
6,712,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Codable.swift,SourcePackages,C-dependency,38,1375,dependency
6,713,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+CustomDebugStringConvertible.swift,SourcePackages,C-dependency,19,654,dependency
6,714,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+CustomReflectable.swift,SourcePackages,C-dependency,19,655,dependency
6,715,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+CustomStringConvertible.swift,SourcePackages,C-dependency,23,711,dependency
6,716,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Equatable.swift,SourcePackages,C-dependency,25,1015,dependency
6,717,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+ExpressibleByArrayLiteral.swift,SourcePackages,C-dependency,27,1115,dependency
6,718,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Extras.swift,SourcePackages,C-dependency,196,7240,dependency
6,719,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Hashable.swift,SourcePackages,C-dependency,20,743,dependency
6,720,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Initializers.swift,SourcePackages,C-dependency,217,6524,dependency
6,721,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Invariants.swift,SourcePackages,C-dependency,41,1414,dependency
6,722,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Random.swift,SourcePackages,C-dependency,33,1106,dependency
6,723,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra basics.swift,SourcePackages,C-dependency,135,4836,dependency
6,724,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra conformance.swift,SourcePackages,C-dependency,12,480,dependency
6,725,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra formIntersection.swift,SourcePackages,C-dependency,99,3302,dependency
6,726,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra formSymmetricDifference.swift,SourcePackages,C-dependency,98,3390,dependency
6,727,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra formUnion.swift,SourcePackages,C-dependency,100,3191,dependency
6,728,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra intersection.swift,SourcePackages,C-dependency,91,3056,dependency
6,729,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isDisjoint.swift,SourcePackages,C-dependency,106,3650,dependency
6,730,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isEqualSet.swift,SourcePackages,C-dependency,108,3862,dependency
6,731,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isStrictSubset.swift,SourcePackages,C-dependency,159,5224,dependency
6,732,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isStrictSuperset.swift,SourcePackages,C-dependency,123,4482,dependency
6,733,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isSubset.swift,SourcePackages,C-dependency,137,4520,dependency
6,734,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isSuperset.swift,SourcePackages,C-dependency,111,3870,dependency
6,735,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra subtract.swift,SourcePackages,C-dependency,119,3497,dependency
6,736,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra subtracting.swift,SourcePackages,C-dependency,92,2897,dependency
6,737,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra symmetricDifference.swift,SourcePackages,C-dependency,95,3167,dependency
6,738,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra union.swift,SourcePackages,C-dependency,92,2972,dependency
6,739,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Sorted Collection APIs.swift,SourcePackages,C-dependency,49,1422,dependency
6,740,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet.Counted.swift,SourcePackages,C-dependency,1356,42686,large-file;dependency
6,741,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet.Index.swift,SourcePackages,C-dependency,93,2615,dependency
6,742,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet._UnsafeHandle.swift,SourcePackages,C-dependency,250,7350,dependency
6,743,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet.swift,SourcePackages,C-dependency,101,3076,dependency
6,744,SourcePackages/checkouts/swift-collections/Sources/BitCollections/Shared/Range+Utilities.swift,SourcePackages,C-dependency,36,1192,dependency
6,745,SourcePackages/checkouts/swift-collections/Sources/BitCollections/Shared/Slice+Utilities.swift,SourcePackages,C-dependency,16,562,dependency
6,746,SourcePackages/checkouts/swift-collections/Sources/BitCollections/Shared/UInt+Tricks.swift,SourcePackages,C-dependency,36,1271,dependency
6,747,SourcePackages/checkouts/swift-collections/Sources/BitCollections/Shared/_Word.swift,SourcePackages,C-dependency,74,2046,dependency
6,748,SourcePackages/checkouts/swift-collections/Sources/Collections/Collections.swift,SourcePackages,C-dependency,20,787,dependency
6,749,SourcePackages/checkouts/swift-collections/Sources/ContainersPreview/BorrowIteratorProtocol.swift,SourcePackages,C-dependency,105,4276,dependency
6,750,SourcePackages/checkouts/swift-collections/Sources/ContainersPreview/Box.swift,SourcePackages,C-dependency,155,4013,dependency
7,751,SourcePackages/checkouts/swift-collections/Sources/ContainersPreview/Container+Utilities.swift,SourcePackages,C-dependency,135,4382,dependency
7,752,SourcePackages/checkouts/swift-collections/Sources/ContainersPreview/Container.swift,SourcePackages,C-dependency,87,2561,dependency
7,753,SourcePackages/checkouts/swift-collections/Sources/ContainersPreview/InputSpan.swift,SourcePackages,C-dependency,475,15968,dependency
7,754,SourcePackages/checkouts/swift-collections/Sources/ContainersPreview/Mut.swift,SourcePackages,C-dependency,90,2918,dependency
7,755,SourcePackages/checkouts/swift-collections/Sources/ContainersPreview/Ref.swift,SourcePackages,C-dependency,58,1490,dependency
7,756,SourcePackages/checkouts/swift-collections/Sources/ContainersPreview/Shared.swift,SourcePackages,C-dependency,164,4880,dependency
7,757,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+Codable.swift,SourcePackages,C-dependency,51,1624,dependency
7,758,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+Collection.swift,SourcePackages,C-dependency,922,33161,dependency
7,759,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+CustomReflectable.swift,SourcePackages,C-dependency,19,661,dependency
7,760,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+Descriptions.swift,SourcePackages,C-dependency,30,895,dependency
7,761,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+Equatable.swift,SourcePackages,C-dependency,32,1065,dependency
7,762,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+ExpressibleByArrayLiteral.swift,SourcePackages,C-dependency,27,1094,dependency
7,763,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+Extras.swift,SourcePackages,C-dependency,192,7386,dependency
7,764,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+Hashable.swift,SourcePackages,C-dependency,24,804,dependency
7,765,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque+Testing.swift,SourcePackages,C-dependency,90,3355,dependency
7,766,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque._Storage.swift,SourcePackages,C-dependency,226,6236,dependency
7,767,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque._UnsafeHandle.swift,SourcePackages,C-dependency,833,29108,dependency
7,768,SourcePackages/checkouts/swift-collections/Sources/DequeModule/Deque.swift,SourcePackages,C-dependency,107,4520,dependency
7,769,SourcePackages/checkouts/swift-collections/Sources/DequeModule/_DequeBuffer.swift,SourcePackages,C-dependency,49,1653,dependency
7,770,SourcePackages/checkouts/swift-collections/Sources/DequeModule/_DequeBufferHeader.swift,SourcePackages,C-dependency,49,1423,dependency
7,771,SourcePackages/checkouts/swift-collections/Sources/DequeModule/_DequeSlot.swift,SourcePackages,C-dependency,72,1667,dependency
7,772,SourcePackages/checkouts/swift-collections/Sources/DequeModule/_UnsafeWrappedBuffer.swift,SourcePackages,C-dependency,239,6402,dependency
7,773,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_AncestorHashSlots.swift,SourcePackages,C-dependency,111,3839,dependency
7,774,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_Bitmap.swift,SourcePackages,C-dependency,221,5809,dependency
7,775,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_Bucket.swift,SourcePackages,C-dependency,71,1958,dependency
7,776,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_Hash.swift,SourcePackages,C-dependency,94,2456,dependency
7,777,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashLevel.swift,SourcePackages,C-dependency,101,2948,dependency
7,778,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Builder.swift,SourcePackages,C-dependency,360,9746,dependency
7,779,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Debugging.swift,SourcePackages,C-dependency,121,3653,dependency
7,780,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Initializers.swift,SourcePackages,C-dependency,261,7566,dependency
7,781,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Invariants.swift,SourcePackages,C-dependency,107,3413,dependency
7,782,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Lookups.swift,SourcePackages,C-dependency,269,8495,dependency
7,783,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Primitive Insertions.swift,SourcePackages,C-dependency,117,3578,dependency
7,784,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Primitive Removals.swift,SourcePackages,C-dependency,151,4319,dependency
7,785,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Primitive Replacement.swift,SourcePackages,C-dependency,90,2790,dependency
7,786,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Storage.swift,SourcePackages,C-dependency,285,8967,dependency
7,787,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural compactMapValues.swift,SourcePackages,C-dependency,46,1451,dependency
7,788,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural filter.swift,SourcePackages,C-dependency,83,2589,dependency
7,789,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural intersection.swift,SourcePackages,C-dependency,195,6753,dependency
7,790,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural isDisjoint.swift,SourcePackages,C-dependency,111,3841,dependency
7,791,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural isEqualSet.swift,SourcePackages,C-dependency,61,2022,dependency
7,792,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural isSubset.swift,SourcePackages,C-dependency,89,3124,dependency
7,793,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural mapValues.swift,SourcePackages,C-dependency,90,2747,dependency
7,794,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural merge.swift,SourcePackages,C-dependency,329,11124,dependency
7,795,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural subtracting.swift,SourcePackages,C-dependency,199,6677,dependency
7,796,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural symmetricDifference.swift,SourcePackages,C-dependency,268,10182,dependency
7,797,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Structural union.swift,SourcePackages,C-dependency,257,9464,dependency
7,798,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Subtree Insertions.swift,SourcePackages,C-dependency,578,17398,dependency
7,799,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Subtree Modify.swift,SourcePackages,C-dependency,272,7262,dependency
7,800,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+Subtree Removals.swift,SourcePackages,C-dependency,275,8451,dependency
7,801,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode+UnsafeHandle.swift,SourcePackages,C-dependency,295,7480,dependency
7,802,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNode.swift,SourcePackages,C-dependency,138,4581,dependency
7,803,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashNodeHeader.swift,SourcePackages,C-dependency,135,3345,dependency
7,804,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashSlot.swift,SourcePackages,C-dependency,111,2975,dependency
7,805,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashStack.swift,SourcePackages,C-dependency,120,3139,dependency
7,806,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashTreeIterator.swift,SourcePackages,C-dependency,131,3437,dependency
7,807,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_HashTreeStatistics.swift,SourcePackages,C-dependency,129,4765,dependency
7,808,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_RawHashNode+UnsafeHandle.swift,SourcePackages,C-dependency,116,3210,dependency
7,809,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_RawHashNode.swift,SourcePackages,C-dependency,73,2165,dependency
7,810,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_UnmanagedHashNode.swift,SourcePackages,C-dependency,109,3091,dependency
7,811,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/HashNode/_UnsafePath.swift,SourcePackages,C-dependency,890,29029,dependency
7,812,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Codable.swift,SourcePackages,C-dependency,188,6923,dependency
7,813,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Collection.swift,SourcePackages,C-dependency,305,9919,dependency
7,814,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+CustomReflectable.swift,SourcePackages,C-dependency,19,670,dependency
7,815,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Debugging.swift,SourcePackages,C-dependency,45,1366,dependency
7,816,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Descriptions.swift,SourcePackages,C-dependency,30,917,dependency
7,817,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Equatable.swift,SourcePackages,C-dependency,23,928,dependency
7,818,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+ExpressibleByDictionaryLiteral.swift,SourcePackages,C-dependency,35,1476,dependency
7,819,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Filter.swift,SourcePackages,C-dependency,58,2163,dependency
7,820,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Hashable.swift,SourcePackages,C-dependency,28,958,dependency
7,821,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Initializers.swift,SourcePackages,C-dependency,313,11859,dependency
7,822,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Keys.swift,SourcePackages,C-dependency,329,10261,dependency
7,823,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+MapValues.swift,SourcePackages,C-dependency,68,2704,dependency
7,824,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Merge.swift,SourcePackages,C-dependency,267,11246,dependency
7,825,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Sendable.swift,SourcePackages,C-dependency,13,534,dependency
7,826,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Sequence.swift,SourcePackages,C-dependency,73,2291,dependency
7,827,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary+Values.swift,SourcePackages,C-dependency,166,4226,dependency
7,828,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeDictionary/TreeDictionary.swift,SourcePackages,C-dependency,552,22709,dependency
7,829,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Codable.swift,SourcePackages,C-dependency,48,1680,dependency
7,830,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Collection.swift,SourcePackages,C-dependency,372,11901,dependency
7,831,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+CustomReflectable.swift,SourcePackages,C-dependency,19,656,dependency
7,832,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Debugging.swift,SourcePackages,C-dependency,45,1359,dependency
7,833,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Descriptions.swift,SourcePackages,C-dependency,30,899,dependency
7,834,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Equatable.swift,SourcePackages,C-dependency,31,1144,dependency
7,835,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+ExpressibleByArrayLiteral.swift,SourcePackages,C-dependency,34,1443,dependency
7,836,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Extras.swift,SourcePackages,C-dependency,71,2655,dependency
7,837,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Filter.swift,SourcePackages,C-dependency,55,2022,dependency
7,838,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Hashable.swift,SourcePackages,C-dependency,28,851,dependency
7,839,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Sendable.swift,SourcePackages,C-dependency,12,514,dependency
7,840,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+Sequence.swift,SourcePackages,C-dependency,53,1614,dependency
7,841,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra Initializers.swift,SourcePackages,C-dependency,73,2233,dependency
7,842,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra basics.swift,SourcePackages,C-dependency,134,5051,dependency
7,843,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra formIntersection.swift,SourcePackages,C-dependency,76,3126,dependency
7,844,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra formSymmetricDifference.swift,SourcePackages,C-dependency,71,2810,dependency
7,845,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra formUnion.swift,SourcePackages,C-dependency,92,3939,dependency
7,846,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra intersection.swift,SourcePackages,C-dependency,113,4276,dependency
7,847,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra isDisjoint.swift,SourcePackages,C-dependency,80,2799,dependency
7,848,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra isEqualSet.swift,SourcePackages,C-dependency,123,4715,dependency
7,849,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra isStrictSubset.swift,SourcePackages,C-dependency,140,5144,dependency
7,850,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra isStrictSuperset.swift,SourcePackages,C-dependency,125,4900,dependency
7,851,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra isSubset.swift,SourcePackages,C-dependency,113,4216,dependency
7,852,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra isSuperset.swift,SourcePackages,C-dependency,90,3418,dependency
7,853,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra subtract.swift,SourcePackages,C-dependency,71,2708,dependency
7,854,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra subtracting.swift,SourcePackages,C-dependency,98,3513,dependency
7,855,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra symmetricDifference.swift,SourcePackages,C-dependency,115,4392,dependency
7,856,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet+SetAlgebra union.swift,SourcePackages,C-dependency,110,4371,dependency
7,857,SourcePackages/checkouts/swift-collections/Sources/HashTreeCollections/TreeSet/TreeSet.swift,SourcePackages,C-dependency,84,3904,dependency
7,858,SourcePackages/checkouts/swift-collections/Sources/HeapModule/Heap+Descriptions.swift,SourcePackages,C-dependency,36,1077,dependency
7,859,SourcePackages/checkouts/swift-collections/Sources/HeapModule/Heap+ExpressibleByArrayLiteral.swift,SourcePackages,C-dependency,25,1060,dependency
7,860,SourcePackages/checkouts/swift-collections/Sources/HeapModule/Heap+Invariants.swift,SourcePackages,C-dependency,71,2315,dependency
7,861,SourcePackages/checkouts/swift-collections/Sources/HeapModule/Heap+UnsafeHandle.swift,SourcePackages,C-dependency,387,11934,dependency
7,862,SourcePackages/checkouts/swift-collections/Sources/HeapModule/Heap.swift,SourcePackages,C-dependency,395,12819,dependency
7,863,SourcePackages/checkouts/swift-collections/Sources/HeapModule/_HeapNode.swift,SourcePackages,C-dependency,174,4683,dependency
7,864,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/IntegerTricks/autogenerated/FixedWidthInteger+roundUpToPowerOfTwo.swift,SourcePackages,C-dependency,46,1830,dependency
7,865,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/IntegerTricks/autogenerated/Integer rank.swift,SourcePackages,C-dependency,304,8180,dependency
7,866,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/IntegerTricks/autogenerated/UInt+first and last set bit.swift,SourcePackages,C-dependency,54,1966,dependency
7,867,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/IntegerTricks/autogenerated/UInt+reversed.swift,SourcePackages,C-dependency,58,2028,dependency
7,868,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/UnsafeBitSet/autogenerated/_UnsafeBitSet+Index.swift,SourcePackages,C-dependency,184,4557,dependency
7,869,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/UnsafeBitSet/autogenerated/_UnsafeBitSet+_Word.swift,SourcePackages,C-dependency,643,15726,dependency
